SiteID,Active,SensorID,SensorName,StartDate,EndDate,DataType,UpperDepth,LowerDepth,Calibrated,Units
op30337,TRUE,774063,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30338,TRUE,774095,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30339,TRUE,774127,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30340,TRUE,774159,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30341,TRUE,774191,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30345,TRUE,774298,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30346,TRUE,774372,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30347,TRUE,774392,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30348,TRUE,774412,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30349,TRUE,774511,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30350,TRUE,774557,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30353,TRUE,777080,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30344,TRUE,785482,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op35932,TRUE,785535,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op33583,TRUE,785588,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30342,TRUE,774223,Soil Moisture 100cm #0,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30342,TRUE,1285553,Soil Moisture 100cm #4,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op15376,TRUE,784285,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op15382,TRUE,810710,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op26337,TRUE,794070,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op26353,TRUE,784221,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op26357,TRUE,738677,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30334,TRUE,780135,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30335,TRUE,780131,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30336,TRUE,780127,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30337,TRUE,780123,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30338,TRUE,780119,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30339,TRUE,780115,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30340,TRUE,780111,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30341,TRUE,780107,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30342,TRUE,780103,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30345,TRUE,780143,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30346,TRUE,780147,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30347,TRUE,780151,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30348,TRUE,780155,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30349,TRUE,780159,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30350,TRUE,780163,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30353,TRUE,780175,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op30344,TRUE,785494,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op35932,TRUE,785547,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op33583,TRUE,785600,Soil Moisture 10cm,NA,NA,Soil-Moisture,0,10,TRUE,Percent
op15376,TRUE,456112,Soil Moisture 20 cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op26337,TRUE,456152,Soil Moisture 20 cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op24486,TRUE,621573,Soil Moisture 20 cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op15382,TRUE,810688,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op26353,TRUE,784211,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op26357,TRUE,794074,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30334,TRUE,773959,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30335,TRUE,773991,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30336,TRUE,774023,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30337,TRUE,774055,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30338,TRUE,774087,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30339,TRUE,774119,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30340,TRUE,774151,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30341,TRUE,774183,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30345,TRUE,774290,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30346,TRUE,774364,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30347,TRUE,774384,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30348,TRUE,774404,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30349,TRUE,774503,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30350,TRUE,774549,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30353,TRUE,777072,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30344,TRUE,785474,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op35932,TRUE,785527,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op33583,TRUE,785580,Soil Moisture 20cm,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30342,TRUE,774215,Soil Moisture 20cm #0,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op30342,TRUE,1285535,Soil Moisture 20cm #4,NA,NA,Soil-Moisture,10,20,TRUE,Percent
op15376,TRUE,456113,Soil Moisture 30 cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op26337,TRUE,456153,Soil Moisture 30 cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op24486,TRUE,621574,Soil Moisture 30 cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op15382,TRUE,810689,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op26353,TRUE,784212,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op26357,TRUE,794075,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30334,TRUE,773960,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30335,TRUE,773992,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30336,TRUE,774024,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30337,TRUE,774056,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30338,TRUE,774088,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30339,TRUE,774120,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30340,TRUE,774152,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30341,TRUE,774184,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30345,TRUE,774291,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30346,TRUE,774365,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30347,TRUE,774385,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30348,TRUE,774405,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30349,TRUE,774504,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30350,TRUE,774550,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30353,TRUE,777073,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30344,TRUE,785475,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op35932,TRUE,785528,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op33583,TRUE,785581,Soil Moisture 30cm,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30342,TRUE,774216,Soil Moisture 30cm #0,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op30342,TRUE,1285536,Soil Moisture 30cm #4,NA,NA,Soil-Moisture,20,30,TRUE,Percent
op15376,TRUE,456114,Soil Moisture 40 cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op26337,TRUE,456154,Soil Moisture 40 cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op24486,TRUE,621575,Soil Moisture 40 cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op15382,TRUE,810690,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op26353,TRUE,784213,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op26357,TRUE,794076,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30334,TRUE,773961,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30335,TRUE,773993,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30336,TRUE,774025,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30337,TRUE,774057,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30338,TRUE,774089,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30339,TRUE,774121,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30340,TRUE,774153,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30341,TRUE,774185,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30345,TRUE,774292,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30346,TRUE,774366,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30347,TRUE,774386,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30348,TRUE,774406,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30349,TRUE,774505,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30350,TRUE,774551,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30353,TRUE,777074,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30344,TRUE,785476,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op35932,TRUE,785529,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op33583,TRUE,785582,Soil Moisture 40cm,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30342,TRUE,774217,Soil Moisture 40cm #0,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op30342,TRUE,1285537,Soil Moisture 40cm #4,NA,NA,Soil-Moisture,30,40,TRUE,Percent
op15376,TRUE,456115,Soil Moisture 50 cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op26337,TRUE,456155,Soil Moisture 50 cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op24486,TRUE,621576,Soil Moisture 50 cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op15382,TRUE,810691,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op26353,TRUE,784214,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op26357,TRUE,794077,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op30334,TRUE,773962,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op30335,TRUE,773994,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op30336,TRUE,774026,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op30337,TRUE,774058,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op30338,TRUE,774090,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op30339,TRUE,774122,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op30340,TRUE,774154,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op30341,TRUE,774186,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op30345,TRUE,774293,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op30346,TRUE,774367,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op30347,TRUE,774387,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op30348,TRUE,774407,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op30349,TRUE,774506,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
op30350,TRUE,774552,Soil Moisture 50cm,NA,NA,Soil-Moisture,40,50,TRUE,Percent
